40478	1608371
40478	34590812
40478	34590813
72646	3146859
72646	2522143
72646	2431567
72646	1679037
72646	1679033
72646	335342
832194	2710062
832194	2671310
62866	35909859
62866	34897848
62866	34886602
62866	3165502
62866	3056312
62866	2921025
62866	3029543
62866	2902333
62866	34589196
62866	289848
62866	34502260
70212	35473026
70212	36031201
70212	36037131
70212	3010226
70212	2876179
70212	2697908
70212	35852104
33873	3292875
33873	3119547
33873	35412656
33873	35413784
33873	2462091
33873	2315038
33873	1656422
33873	1656418
33873	2610082
33873	141523
33873	1656420
33873	1656406
33873	1656416
33873	1656426
33873	34461982
33873	1656427
33873	1656425
33873	1656412
33873	2573834
33873	1656423
33873	1656415
33873	1656408
33873	1656413
33873	2588718
33873	1656417
33873	1656414
33873	1656429
33873	1656409
33873	1656402
33873	1656419
33873	1656431
33873	1656424
33873	2563528
33873	1656400
33873	1656430
33873	141600
33873	141606
33873	141610
33873	2553323
33873	141613
33873	141616
33873	141621
33873	141628
33873	141625
33873	1656404
33873	141637
33873	2583789
84838	35934946
84838	2716197
84838	389805
84838	1926751
84838	36037038
84838	36037036
84838	389818
84838	36037035
84838	1926758
84838	35934952
84838	36037037
84838	36037033
84838	1926765
84838	36037041
84838	389853
84838	36037040
84838	36037034
33876	1649814
33876	1649818
33876	1649817
83418	1804892
1070039	3121929
105882	448464
105882	1489967
105882	448472
12431051	35381872
12431051	35461512
12431051	35461458
12431051	35461461
12431051	35461460
12431051	35461502
12431051	35461521
12431051	35381684
12273096	35120768
57970	35634299
57970	34686961
57970	2692130
57970	1660239
57970	2060360
57970	2060337
57970	266196
57970	2062846
57970	1660238
57970	1660245
57970	2064198
57970	2064196
57970	2064176
57970	2064167
57970	2064156
57970	2064148
57970	266201
57970	266234
12202293	35124739
12202293	35023466
50968	35874210
50968	35029239
50968	34490335
50968	1572166
50968	1572167
50968	1572183
50968	1572169
50968	2554012
50968	34548866
50968	1572174
50968	34549642
50968	1572155
50968	1572164
50968	1572180
50968	1572162
50968	1572160
50968	1572168
50968	1572181
50968	233914
50968	1572179
50968	34807415
50968	233920
50968	233961
50968	233966
905287	36451064
905287	36030288
905287	35695594
905287	35157144
905287	35158072
905287	35022954
905287	34881303
905287	34839551
905287	34407329
905287	3222071
905287	3197255
905287	3111423
905287	3087271
905287	2786388
72654	335354
861258	34618646
861258	2903122
861258	2847094
861258	2762271
861258	2740230
861258	2732389
835002	35934218
835002	35445271
835002	35445273
835002	34700441
835002	34527199
835002	3439835
835002	3439833
835002	3152230
835002	3093179
835002	3093181
835002	2767936
835002	3093182
835002	3177160
835002	2678102
90572	35113156
90572	2651804
90572	2733184
90572	1606556
90572	1606552
90572	1606549
90572	1606548
90572	1606546
90572	1606551
90572	1606542
90572	1606550
90572	406807
90572	1606555
90572	1606522
90572	2590656
90572	1606517
90572	406845
90572	2591255
90572	2583800
90572	2571872
90572	2551414
90572	406860
105641	35176706
105641	3443280
105641	1831507
105641	1831510
105641	447758
105641	447759
58037	1659967
58037	266746
58037	266749
831294	2671375
31297	36439022
31297	35238129
31297	35121242
31297	34932222
31297	34738578
31297	34678667
31297	34598756
31297	3294079
31297	3149076
31297	3171151
31297	3017007
31297	3010060
31297	2878141
31297	36405337
31297	2693019
31297	2523068
31297	2508267
31297	2422779
31297	3161110
31297	1918891
31297	36355691
31297	127551
31297	1918892
31297	34536875
31297	1918903
31297	1918893
31297	1918894
31297	127578
31297	2556962
31297	127582
31297	1918907
31297	1918896
31297	127589
31297	127595
84985	390480
84985	1927150
757025	2448713
12263685	35123579
99346	430667
932006	35798225
932006	35325105
932006	35171946
932006	34868344
932006	2843017
1081794	35011038
1081794	34769451
1081794	3394413
1081794	3174071
1081794	3161387
826370	2660429
83289	34618951
83289	35399634
83289	2607039
83289	1804235
83289	382776
83289	382777
83289	2066331
83289	1804238
83289	1804242
83289	1804239
83289	2050478
83289	1804240
83289	382784
83289	2043396
904041	36303385
904041	36017026
904041	35562140
904041	35346061
904041	34685770
904041	3378326
904041	3103426
904041	3094001
904041	2971311
904041	2785046
904041	2785142
904041	3093367
904041	3093368
851014	35297136
851014	34923870
851014	3222095
851014	3127064
851014	2997222
851014	2709043
851014	2709040
851014	2709039
97518	34886569
97518	2712455
97518	2553495
97518	1968841
97518	2576967
97518	1968842
97518	2588834
97518	2589014
97518	425526
97518	1968843
97518	2574050
97518	1968861
97518	1968844
97518	1968852
97518	1968850
97518	2552879
97518	1968862
97518	1968853
97518	1968866
97518	1968865
97518	1968864
97518	1968857
97518	1968856
97518	1968855
97518	1968854
97518	2548692
97518	1968858
97518	2587193
97518	2607659
97518	2571529
97518	1968859
97518	2545415
97518	2589090
97518	425575
97518	1968867
97518	425590
97518	425608
97518	1968870
97518	1968871
97518	1968872
97518	2589011
780045	35865140
780045	34751882
780045	3184283
780045	3076152
780045	2736181
780045	2663743
780045	2509509
52960	36037128
52960	3154227
52960	3154225
52960	1574019
52960	1574017
52960	36037143
52960	1574018
12369059	35369128
105874	35757076
105874	448399
105874	448404
105874	448407
105874	448409
105874	448411
105874	448414
105874	448416
105874	2044121
105874	2043179
105874	2044074
85057	35550729
85057	2677996
85057	35497043
85057	1926270
85057	35191436
85057	1926260
85057	1926262
85057	35497237
85057	35191493
53271	2767908
53271	1602293
53271	2361261
53271	2602991
53271	1602343
53271	35606791
53271	1602304
53271	2547809
53271	1602309
53271	244450
53271	1602284
53271	1602323
53271	2575648
53271	2583753
53271	1602310
53271	2606150
53271	244456
53271	244477
53271	2556479
53271	2314050
53271	1602335
53271	244493
53271	244498
53271	244508
53271	244512
53271	244516
53271	244527
53271	2575245
53271	244532
53271	244535
53271	244540
53271	244542
53271	244548
53271	244553
53271	244555
53271	244560
53271	244564
53271	244569
53271	2559013
53271	244572
53271	244577
53271	244585
53271	244590
53271	244593
53271	244595
53271	244600
85522	3233353
85522	2902088
85522	1520646
85522	1520649
85522	1520648
85522	2592588
85522	2546175
85522	392817
85522	392822
85522	392826
85522	392833
85522	392834
85522	1520632
85522	1520641
85522	1520636
85522	1520635
85522	1520633
85522	1520631
85522	1520630
85522	1520629
85522	2586490
85522	392844
85522	2586587
85522	392863
85522	392873
85522	3155133
85522	2563792
85522	392885
85522	392889
85522	392898
85522	2598145
27604	35670389
27604	34569140
27604	3419150
27604	3162766
27604	3162699
27604	3124365
27604	2857176
27604	2639219
27604	2372046
27604	3097034
27604	3016032
27604	1508239
27604	1508237
27604	1508244
27604	103626
27604	1508232
27604	1508243
27604	1508245
27604	1508234
27604	103646
27604	1508235
27604	1508240
27604	103652
27604	103654
27604	1508241
27604	103656
27604	34530265
27604	2339321
27604	1508233
27604	1508242
27604	103670
27604	103672
27604	1508246
40444	34590933
40444	34604054
40444	34590932
40444	34590931
40444	2685039
40444	180864
40444	1604810
40444	1604808
40444	1604807
40444	1604806
40444	180867
40444	180870
40444	180874
40444	180880
40444	180885
40444	180890
40444	180894
40444	1604809
83335	35497392
83335	35497182
83335	383054
83335	34545537
83335	2579756
93774	3292392
93774	2987609
93774	1678978
93774	1678977
93774	1678972
93774	414842
1181807	35023748
1181807	34840758
1181807	34753086
1181807	34839874
1181807	34839873
1181807	3414160
12262144	35028466
1054066	34609422
1054066	3112191
1054066	34609532
1054066	34609531
700010	2323004
700010	34530824
105633	447731
1106065	3367750
44708	35745181
44708	35657454
44708	35105148
44708	35023395
44708	34588081
44708	3119296
44708	2401769
12390159	35431217
12390159	36140212
12390159	36132614
12390159	36328341
12390159	36077789
12390159	36003905
12390159	35990901
12390159	36365375
12390159	36307696
12390159	36056586
44708	2400332
44708	34448041
44708	1769995
44708	2590788
44708	1769997
44708	1769996
44708	2591350
44708	205196
12170025	36033098
12170025	35590448
12170025	35422039
12170025	34972276
1124375	3233599
37449	36039596
37449	35844532
37449	34828038
37449	34806230
37449	34726930
37449	34726754
37449	34686648
37449	34717197
37449	34515083
37449	34504162
37449	34480762
37449	2982069
37449	2805366
37449	2801100
37449	3213432
37449	2702060
37449	2685579
37449	2707803
37449	2674055
37449	2627513
37449	2342018
37449	35404279
37449	35399799
37449	2315042
37449	1707745
37449	1707746
37449	1707750
37449	1707747
37449	1707749
37449	1707748
45236	36506776
45236	36451127
45236	35919060
45236	34515681
45236	34477267
45236	34401051
45236	3414588
45236	3317054
45236	3275639
45236	3291175
45236	3263851
45236	3210374
45236	3153676
45236	3171703
45236	34809441
45236	3154899
45236	3155127
45236	3141062
45236	3427794
45236	3117514
45236	3196070
45236	3090921
45236	3076168
45236	3029235
45236	3056040
45236	2971152
45236	2771286
45236	2767364
45236	2759462
45236	2761000
45236	3029889
45236	2743054
45236	2736192
45236	2733510
45236	2732037
45236	2724972
45236	2698285
45236	3104834
45236	2643040
45236	2657387
45236	2668042
45236	2662124
45236	2663750
45236	2626012
45236	2897154
45236	2525392
45236	2629019
45236	2521812
45236	2484034
45236	2429492
45236	2505075
45236	2436079
45236	34809644
45236	2520280
45236	2429973
45236	3109192
45236	1508298
45236	207524
45236	207526
45236	1508299
45236	3210406
45236	2575947
45236	1508301
45236	1508300
45236	1508296
45236	1508293
45236	2588954
45236	207533
45236	34720117
45236	207536
45236	2575549
45236	207538
45236	207541
45236	1508295
45236	207543
45236	2584428
45236	2560614
45236	207546
45236	2562778
45236	2562320
45236	3054332
45236	2273956
45236	2588956
45236	35292307
31305	3264727
31305	2550677
31305	127647
95279	35683134
95279	35550347
95279	35372248
95279	2571484
95279	2549200
95279	2551145
95279	2050310
95279	2050302
95279	2050301
95279	2050295
95279	2050294
95279	2050279
95279	2050278
95279	2050276
95279	418819
95279	2585604
95279	2609308
95279	2043527
95279	2051417
95279	2051333
95279	1744057
95279	418835
95279	418844
95279	1744058
95279	2065979
95279	2602430
95279	418852
95279	418866
95279	418864
95279	418854
95279	418884
95279	418878
95279	418891
95279	418894
95279	418897
95279	2549312
95279	418900
95279	418903
95279	418906
95279	2579302
95279	2572425
95279	2572002
95279	418913
95279	2545619
95279	418915
95279	2574609
95279	2609397
95279	418919
95279	418921
95279	2601016
95279	418924
95279	418926
95279	418928
95279	418932
95279	418934
95279	2595186
95279	418939
95279	418942
95279	418946
31305	127653
31305	1814672
31305	127659
31305	127664
31305	127671
31305	127676
31305	127682
31305	127688
31305	127692
31305	127694
31305	127695
72678	2592684
72678	1877590
104670	3081227
104670	2386555
59208	35046093
59208	34907150
59208	34880819
59208	3308994
59208	3308955
59208	35407843
59208	34479631
59208	2887488
59208	2652889
59208	2520290
59208	3089092
59208	272252
85040	35579019
85040	34609272
85040	3084574
85040	3048017
85040	2888080
85040	2553384
85040	390713
85040	390715
6113	35780533
6113	18192
97985	426887
97985	426894
97985	426900
97985	426905
97985	426912
66432	35608635
66432	35655875
66432	35608620
66432	35608561
66432	34853574
66432	3128223
66432	2602404
66432	307233
66432	35028089
66432	35632994
66432	307243
66432	35960202
66432	1963192
66432	1963209
66432	35267612
66432	35618000
66432	35902436
66432	1963265
66432	1963281
66432	307250
66432	307254
66432	2587795
66432	307256
66432	2574671
66432	2591947
66432	307257
196215	34732670
31145	35498081
31145	35067148
31145	34886162
31145	3222267
31145	3174165
31145	2887136
31145	2885725
31145	2787697
31145	2660564
31145	2868182
31145	125774
45137	35630112
45137	2881007
45137	2758029
45137	2711547
45137	2522432
45137	2430308
45137	207218
45137	207219
45137	207221
45137	207222
45137	2603423
45137	207225
45137	207226
45137	207230
45137	207233
45137	207235
45137	207238
45137	207239
45137	207245
806125	3190189
806125	3190188
806125	3104634
806125	3190187
806125	3190186
806125	3190185
806125	3190184
806125	3015753
806125	3190183
806125	3190182
806125	3081883
806125	2780226
806125	3190181
806125	3190180
806125	2673812
806125	3190179
806125	2624824
806125	3174793
806125	3190177
806125	3190176
806125	3190175
806125	3190174
806125	3190173
806125	3190172
806125	3190171
806125	3190165
806125	3190163
806125	3190162
806125	3190161
806125	3190160
806125	3190159
806125	3190158
806125	3190157
806125	3190156
806125	3210103
806125	3190155
806125	3190154
806125	3190153
806125	3190152
806125	3192030
806125	3210091
806125	3190151
806125	3190150
51103	1572453
51103	1572445
51103	1572451
51103	1572452
51103	1572443
51103	2560247
51103	1572447
51103	2610302
51103	2580396
51103	2593793
147318	35288448
147318	34841300
147318	34826116
147318	34700622
147318	34589650
147318	3395953
147318	3177057
147318	3117165
147318	3121026
975418	35313355
975418	34720418
975418	3426319
975418	35069355
975418	3263656
975418	3056939
975418	3056940
975418	3056941
975418	2807816
975418	3264028
975418	2622174
908169	34689237
908169	3434134
908169	2779627
908169	2802021
12213199	35031692
12213199	35624859
40442	3415453
40442	3308164
40442	2905028
40442	1604883
40442	180836
40442	180840
40442	1604884
40442	180850
97686	35377853
97686	2673917
97686	2566364
97686	2371106
97686	1967626
97686	1967624
97686	2600280
97686	36170414
97686	1967625
97686	426322
97686	2548207
83408	2780641
83408	383405
83408	383409
83408	383410
83408	383416
91278	408599
91278	408604
72631	1679681
72631	335253
105940	2998093
105940	2624817
105940	1490067
105940	1490073
105940	448652
105940	448654
105940	1490069
105940	1490072
105940	448666
46183	211903
150018	2781563
1050509	35164567
1050509	35164048
1050509	34751465
1050509	34747536
1050509	3436241
1050509	3434314
1050509	3434313
1050509	3177183
1050509	3104369
840899	34461612
840899	3104415
840899	3094063
840899	2908003
840899	2771094
813054	2631043
12356167	35369276
12356167	35326276
62661	34886298
62661	3287432
62661	3119223
62661	289479
62661	289480
62661	289481
62661	289482
62661	289483
1181235	3394393
59173	34873914
59173	3093336
59173	3098423
59173	272211
911094	36192571
911094	35806172
911094	35878037
911094	35347541
911094	35256423
911094	35176264
911094	35114724
911094	35092451
911094	35075162
911094	35023136
911094	34839972
911094	34816443
911094	34685452
911094	34666096
911094	3394576
911094	3263086
911094	3139144
911094	3139143
911094	3139142
911094	3139141
911094	3139139
911094	34675224
911094	3139138
911094	2808859
911094	3139136
737214	3410620
737214	2822583
737214	3080169
737214	2429828
737214	3080166
62360	288198
62360	288214
62360	288210
44849	206162
44849	2003959
44849	2003958
44849	2003961
44849	2003963
44849	34538985
44849	34549571
44849	2003973
44849	2003967
44849	2003975
44849	2003956
44849	2003976
44849	2003960
12107861	35862018
12107861	34861894
12107861	34861892
12107861	34869084
12450274	35555442
31262	3319490
31262	3076134
31262	127183
31262	1588808
31262	1588799
31262	127196
31262	127203
31262	1588780
31262	2042137
31262	2069871
31262	2063464
31262	2061791
31262	127239
31262	2058856
31262	127244
31262	2068698
31262	2065798
31262	2065817
31262	2051465
31262	127254
31262	2069829
31262	127261
31262	1588793
31262	1588786
31262	127288
31262	2067590
31262	127299
31262	127305
31262	1588798
31262	127318
31262	1588779
84840	3415989
84840	3104123
84840	2668055
84840	2732321
84840	2525403
84840	2590262
84840	389814
84840	2071081
84840	2059082
84840	1928806
84840	3090915
84840	1928807
84840	389845
84840	2050087
84840	1928809
84840	3090918
84840	389861
84840	389863
84840	389866
84840	389870
84840	389876
84840	389879
84840	389884
105629	447727
95301	2808973
95301	2043159
95301	1930963
95301	2065877
95301	2065805
95301	1930964
95301	419212
95301	419216
1079069	3155119
1078334	3152334
40463	35626170
40463	181091
40463	181100
40463	181113
40463	181119
40463	181122
1000014	2977012
94043	36320086
94043	36098011
94043	35657815
94043	35377278
94043	3197502
94043	3295371
94043	3295137
94043	3288029
94043	3159010
94043	3266760
94043	3210106
94043	3194047
94043	2659019
94043	2621147
94043	2461043
94043	34529363
94043	2314015
94043	2636801
94043	2478993
94043	34687392
94043	415791
94043	1680897
94043	1680901
94043	1680899
961254	35843494
961254	36225231
961254	35196899
961254	35012599
961254	2892346
94043	1680900
94043	1680896
94043	415805
94043	2610998
94043	415811
94043	36243394
94043	36243381
94043	415814
53011	34923801
53011	34717160
53011	35409962
53011	34717369
53011	35406397
53011	3104202
53011	3093168
53011	2878183
53011	1572539
53011	1572536
53011	1572538
53011	243438
53011	1572537
736028	3390092
736028	3263170
736028	34975161
736028	3019481
736028	2682962
736028	2684314
736028	2420178
736028	2687982
736028	2451805
736028	2669237
736028	2614005
35337	34873917
35337	3295789
35337	3156312
35337	2699159
35337	2431427
35337	2451711
35337	2607555
35337	2610386
35337	2564522
35337	34535224
35337	360787
35337	1711010
35337	1709993
35337	1711023
35337	1711008
35337	2552880
35337	1711012
35337	1709994
35337	34536414
35337	3137405
35337	1711017
35337	151004
35337	34536635
35337	1711013
35337	1711031
35337	2595682
35337	2553260
35337	1711030
35337	1711025
35337	1711034
35337	1711033
35337	1711029
35337	1711028
35337	1711026
35337	1711021
35337	1711020
35337	1711004
35337	1709990
35337	1711038
35337	2560668
35337	151006
35337	151012
35337	2557164
35337	360798
35337	2572032
35337	2552545
35337	2563060
35337	2582675
35337	2588739
35337	151037
35337	151029
35337	2543717
35337	151055
35337	2577824
35337	151060
35337	3143017
35337	2571912
35337	151069
35337	151080
35337	151095
35337	2579457
35337	3156311
35337	151125
35337	360805
35337	151129
35337	2557153
35337	2594073
35337	151154
35337	151160
35337	151166
35337	2589271
35337	2562628
35337	151170
35337	151173
35337	2581003
35337	151179
35337	2552137
35337	2590495
35337	151181
35337	2557019
35337	2590718
35337	2545334
35337	2575049
35337	360817
35337	2606306
35337	2575161
35337	2547717
35337	2585682
35337	360821
35337	151185
35337	2548096
35337	3153087
35337	2610319
35337	2579191
35337	151196
35337	151200
35337	2608747
35337	151209
35337	151211
35337	1892769
35337	3146217
35337	151213
35337	1892768
35337	1892767
35337	2562086
97612	426090
97612	426096
50948	35012489
50948	2643286
50948	1568683
50948	233641
50948	233645
50948	233648
50948	1568680
50948	1568682
50948	1568681
50948	1568679
50948	1568678
50948	233703
50948	1568677
50948	233657
50948	233665
50948	233669
50948	233680
50948	233683
50948	233685
50948	233698
50948	233687
50948	233693
53251	35413108
53251	2528098
53251	1601983
53251	1601984
53251	243985
53251	1601990
53251	1601991
53251	243993
53251	2066900
53251	2066304
53251	244001
53251	2047899
53251	2070768
53251	1601982
53251	2046758
53251	244018
53251	2046752
53251	2066901
53251	244030
53251	2063258
53251	1601967
53251	2068383
53251	1601966
68091	34727079
68091	1961966
68091	1961968
68091	2069322
68091	1961970
68091	316170
68091	2068024
68091	2069684
68091	1961983
68091	1961995
68091	1961999
68091	1962000
68091	316184
68091	2065583
68091	2062091
68091	2051822
68091	1962005
68091	2058066
68091	1962011
85534	36206220
85534	35298396
85534	35171918
85534	34869100
85534	3094084
85534	3094121
85534	2677844
85534	2659058
85534	2503902
85534	1519663
85534	1519654
85534	1519667
85534	392982
85534	1519652
85534	1519644
85534	1519659
85534	1519661
85534	1519658
85534	1519649
85534	1519651
85534	393008
85534	393012
83291	2019361
83291	3388416
83291	2019363
83291	35378062
83291	382794
83291	34473877
83291	2019366
83291	35407429
83291	34405059
83291	382817
83291	3371019
83291	382828
83291	382821
83291	3330067
83291	382834
83291	35399331
83291	2019369
60959	280157
60959	1718322
60959	1718314
60959	1718317
60959	35387871
60959	280167
60959	280169
60959	35396196
60959	35378401
104491	3010167
104491	1809682
104491	1809689
104491	1809683
104491	1809685
104491	1809686
104491	1809687
104491	444854
104491	1809688
1181168	3394255
12347023	35217296
12191051	35064195
12191051	35004099
762269	2975363
762269	3087146
762269	2468271
37016	2958355
37016	163155
973044	35357900
973044	35558115
973044	2903973
973044	2778214
973044	35558084
53124	243680
1046081	35445412
1046081	34806079
1046081	34713032
1046081	3305054
1046081	34567359
1046081	3115780
1046081	3022181
185515	35886017
185515	3439619
185515	3015079
185515	2868040
185515	2419557
185515	2677725
185515	2273168
783382	2516379
72718	1681666
72663	1679778
12342111	36320285
12342111	35371334
12342111	35274551
12342111	36140842
12342111	36326804
157663	2068006
157663	2063318
157663	35611107
157663	35217201
157663	2642556
5972	17680
58011	3394660
58011	2787185
58011	2730785
58011	266577
58011	2047905
58011	2045513
58011	2067322
58011	1661032
58011	2067093
58011	1661038
58011	1661034
58011	2063084
58011	2063064
130310	2046051
66400	3410338
66400	3174154
66400	1587351
66400	1587349
66400	306959
66400	3086132
66400	306961
66400	1587350
66400	306964
66400	34530121
66400	1587353
66400	34553551
66400	1587357
66400	1587352
66400	34854357
66400	306974
66400	306980
66400	2580209
66400	1587354
66400	2574088
87079	2655049
87079	397957
87079	397963
87079	397967
87079	397970
87079	397973
839403	35663656
839403	2972861
59175	35070085
59175	3174563
59175	3056039
59175	2492014
59175	3172201
59175	272218
33903	35764503
33903	35633965
33903	34842392
33903	3139497
33903	3112611
33903	3092086
33903	35621704
